order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
121564,155,2022-12-08,J&T Express,Makassar,Ujung Tanah,Next Day,5,3,Ontime
108529,128,2022-10-20,JNE,Makassar,Bontoala,Next Day,4,1,Ontime
405901,153,2022-06-15,SiCepat,Bogor,Bogor Selatan,Reguler,4,5,Ontime
288079,170,2022-09-22,Ninja Xpress,Padang,Nanggalo,Express,2,5,Ontime
603793,256,2022-10-22,POS Indonesia,Batam,Nongsa,Same Day,3,4,Ontime
108836,206,2023-03-11,J&T Express,Denpasar,Padangsambian Klod,Reguler,4,1,Ontime
94918,140,2022-12-24,JNE,Pekanbaru,Payung Sekaki,Express,1,4,Ontime
883354,186,2022-07-02,Ninja Xpress,Jakarta,Tanah Abang,Same Day,5,3,Ontime
50143,123,2023-04-21,JNE,Batam,Nongsa,Next Day,4,2,Ontime
866544,132,2022-10-10,SiCepat,Bekasi,Bekasi Utara,Next Day,5,5,Ontime
876993,207,2022-08-30,Ninja Xpress,Padang,Nanggalo,Express,5,4,Ontime
660550,111,2022-10-16,POS Indonesia,Bekasi,Mustika Jaya,Express,1,4,Ontime
530363,248,2022-12-15,Ninja Xpress,Denpasar,Denpasar Utara,Reguler,5,3,Ontime
191549,244,2023-05-23,Ninja Xpress,Tangerang,Cipondoh,Same Day,2,1,Ontime
520079,183,2022-10-15,J&T Express,Bandung,Babakan Ciparay,Next Day,5,5,Ontime
309161,285,2023-02-21,JNE,Denpasar,Kedonganan,Express,3,3,Ontime
335004,193,2023-02-15,J&T Express,Tangerang,Pagedangan,Express,5,5,Ontime
563207,198,2023-06-06,Ninja Xpress,Palembang,Alang-Alang Lebar,Reguler,5,2,Ontime
384577,258,2023-02-17,SiCepat,Batam,Batam Kota,Same Day,4,2,Ontime
885651,289,2022-08-17,Ninja Xpress,Medan,Medan Helvetia,Express,1,1,Ontime
691995,287,2022-06-26,POS Indonesia,Bandung,Lengkong,Next Day,5,5,Ontime
385253,276,2022-12-09,POS Indonesia,Semarang,Tembalang,Express,4,1,Ontime
220307,175,2023-04-28,POS Indonesia,Bandar Lampung,Enggal,Same Day,4,2,Ontime
470355,292,2023-01-11,Ninja Xpress,Bekasi,Jati Sampurna,Reguler,2,1,Ontime
294609,230,2022-12-17,J&T Express,Jakarta,Mampang Prapatan,Next Day,3,2,Ontime
482437,268,2022-10-27,JNE,Makassar,Wajo,Reguler,4,5,Ontime
385831,138,2023-01-31,J&T Express,Denpasar,Padangsambian,Express,2,2,Ontime
218770,240,2022-07-10,SiCepat,Jakarta,Kebayoran Lama,Reguler,4,4,Ontime
810223,253,2023-01-21,SiCepat,Bandar Lampung,Rajabasa,Next Day,5,2,Ontime
218154,264,2023-02-28,J&T Express,Bandung,Bandung Wetan,Express,4,2,Ontime
906383,209,2023-01-13,JNE,Surakarta,Berbek,Next Day,2,3,Ontime
686502,233,2023-03-08,J&T Express,Bogor,Dramaga,Express,1,4,Ontime
654470,281,2023-03-18,Ninja Xpress,Makassar,Makassar City,Reguler,1,2,Ontime
350740,268,2022-10-19,Ninja Xpress,Medan,Medan Amplas,Express,2,5,Ontime
637313,237,2022-07-13,Ninja Xpress,Padang,Kuranji,Next Day,1,2,Ontime
956907,135,2022-09-04,Ninja Xpress,Pontianak,Pontianak Kota,Next Day,2,2,Ontime
67591,177,2023-05-13,Ninja Xpress,Bandung,Astana Anyar,Reguler,5,1,Ontime
53211,232,2022-09-29,J&T Express,Pontianak,Pontianak Kota,Same Day,1,2,Ontime
183175,284,2022-11-04,Ninja Xpress,Tangerang,Curug,Next Day,3,4,Ontime
71952,271,2023-01-26,SiCepat,Bogor,Gunung Putri,Reguler,3,5,Ontime
818568,238,2023-04-23,JNE,Denpasar,Tuban,Same Day,1,3,Ontime
738483,156,2022-06-23,SiCepat,Bogor,Parung Panjang,Next Day,5,4,Ontime
524695,234,2022-07-15,J&T Express,Jakarta,Kemayoran,Next Day,3,2,Ontime
318657,255,2022-11-20,J&T Express,Bandung,Bojongloa Kaler,Same Day,3,4,Ontime
2999,132,2022-09-21,Ninja Xpress,Denpasar,Kerobokan,Next Day,2,5,Ontime
700328,191,2022-11-24,SiCepat,Medan,Medan Tuntungan,Next Day,1,4,Ontime
540214,279,2022-06-21,J&T Express,Jakarta,Tanah Abang,Express,1,3,Ontime
751490,132,2022-10-02,SiCepat,Jakarta,Kebayoran Lama,Reguler,4,4,Ontime
685155,155,2022-08-14,POS Indonesia,Jakarta,Setiabudi,Express,2,5,Ontime
858915,257,2022-10-19,SiCepat,Bandung,Bandung Wetan,Next Day,1,1,Ontime
573784,202,2023-05-20,JNE,Pontianak,Pontianak Kota,Next Day,4,4,Ontime
863000,264,2023-04-18,Ninja Xpress,Padang,Bungus Teluk Kabung,Same Day,5,3,Ontime
218366,280,2023-02-11,POS Indonesia,Semarang,Semanan,Next Day,3,1,Ontime
227480,286,2022-12-21,Ninja Xpress,Medan,Medan Tuntungan,Next Day,3,5,Ontime
733753,290,2023-05-30,JNE,Yogyakarta,Danurejan,Express,3,1,Ontime
625119,202,2022-08-06,JNE,Bandar Lampung,Sukarame,Next Day,3,4,Ontime
547292,269,2022-11-29,J&T Express,Padang,Padang Timur,Reguler,5,2,Ontime
998601,187,2022-08-27,POS Indonesia,Bandar Lampung,Labuhan Ratu,Next Day,3,2,Ontime
400204,200,2023-03-06,Ninja Xpress,Tangerang,Serpong Selatan,Express,5,3,Ontime
229294,155,2023-02-02,JNE,Semarang,Gunungpati,Express,2,3,Ontime
63123,167,2022-06-21,SiCepat,Depok,Sukmajaya,Same Day,1,3,Ontime
48069,162,2023-03-26,Ninja Xpress,Depok,Cipayung,Express,4,1,Ontime
27408,270,2022-08-22,POS Indonesia,Semarang,Semarang Utara,Express,2,5,Ontime
181421,218,2022-07-19,J&T Express,Malang,Klojen,Next Day,2,3,Ontime
384222,265,2022-09-10,POS Indonesia,Yogyakarta,Danurejan,Reguler,2,4,Ontime
298848,256,2022-12-23,Ninja Xpress,Padang,Padang Barat,Express,3,5,Ontime
48446,228,2022-11-17,SiCepat,Malang,Sukun,Reguler,5,3,Ontime
969896,196,2022-06-12,J&T Express,Padang,Nanggalo,Same Day,3,2,Ontime
783981,142,2022-11-04,Ninja Xpress,Bandung,Lengkong,Next Day,5,1,Ontime
28161,146,2022-12-16,J&T Express,Malang,Lawang,Express,4,1,Ontime
65005,177,2023-01-21,Ninja Xpress,Jakarta,Gambir,Reguler,4,2,Ontime
601823,169,2023-05-03,Ninja Xpress,Yogyakarta,Mantrijeron,Next Day,3,5,Ontime
517827,156,2022-09-07,J&T Express,Pontianak,Pontianak Selatan,Next Day,3,5,Ontime
249065,245,2022-06-15,POS Indonesia,Makassar,Tamalanrea,Same Day,4,2,Ontime
942645,234,2023-05-09,Ninja Xpress,Pontianak,Pontianak Timur,Reguler,3,4,Ontime
67659,297,2023-05-05,POS Indonesia,Semarang,Gunungpati,Express,3,4,Ontime
120800,287,2023-05-23,JNE,Palembang,Sako,Reguler,4,5,Ontime
818627,146,2022-07-28,Ninja Xpress,Palembang,Sukabangun,Next Day,4,1,Ontime
653916,290,2023-01-17,JNE,Batam,Belakang Padang,Reguler,5,2,Ontime
636894,128,2023-05-16,JNE,Surabaya,Bubutan,Next Day,2,2,Ontime
371953,253,2022-09-26,SiCepat,Pontianak,Pontianak Timur,Next Day,2,1,Ontime
812820,196,2023-05-08,POS Indonesia,Bogor,Bogor Utara,Same Day,5,2,Ontime
392252,120,2023-03-27,POS Indonesia,Bogor,Cileungsi,Reguler,3,1,Ontime
848102,205,2023-04-28,JNE,Surabaya,Semampir,Express,3,1,Ontime
609370,233,2022-08-07,JNE,Padang,Padang Timur,Express,5,3,Ontime
39842,173,2022-08-18,JNE,Malang,Kedungkandang,Express,1,1,Ontime
869345,183,2023-03-17,POS Indonesia,Jakarta,Setiabudi,Next Day,4,1,Ontime
749334,207,2023-03-01,JNE,Bogor,Nanggung,Next Day,2,4,Ontime
102211,133,2022-08-15,POS Indonesia,Denpasar,Serangan,Express,5,1,Ontime
250987,215,2022-07-18,SiCepat,Depok,Cinere,Same Day,2,3,Ontime
504766,187,2022-09-22,Ninja Xpress,Pekanbaru,Senapelan,Next Day,3,2,Ontime
624008,151,2022-07-08,JNE,Malang,Blimbing,Express,3,3,Ontime
454524,271,2022-09-07,POS Indonesia,Depok,Mekarsari,Next Day,3,1,Ontime
384585,113,2023-02-24,J&T Express,Bandar Lampung,Teluk Betung Selatan,Express,5,5,Ontime
574167,158,2022-07-30,J&T Express,Padang,Pauh,Next Day,2,4,Ontime
648117,150,2022-08-04,J&T Express,Depok,Limo,Reguler,3,4,Ontime
289801,178,2022-07-28,SiCepat,Semarang,Prajurit Kulon,Reguler,3,2,Ontime
889161,269,2023-04-25,Ninja Xpress,Malang,Klojen,Same Day,3,1,Ontime
693813,113,2023-02-03,JNE,Medan,Medan Amplas,Next Day,4,4,Ontime
684718,238,2022-06-25,POS Indonesia,Depok,Pancoran Mas,Same Day,2,5,Ontime
269787,148,2022-11-28,POS Indonesia,Palembang,Ilir Timur II,Same Day,5,2,Ontime
48125,116,2022-10-30,J&T Express,Bandar Lampung,Rajabasa,Reguler,2,3,Ontime
786989,244,2023-02-25,SiCepat,Palembang,Ilir Timur II,Next Day,3,2,Ontime
382423,165,2023-01-02,Ninja Xpress,Depok,Tapos,Express,3,5,Ontime
150964,208,2022-08-24,POS Indonesia,Bandar Lampung,Sukabumi,Reguler,4,1,Ontime
484901,246,2022-07-04,J&T Express,Depok,Beji,Express,2,1,Ontime
952538,208,2022-07-11,POS Indonesia,Makassar,Ujung Tanah,Same Day,4,1,Ontime
957421,168,2022-08-02,J&T Express,Bandar Lampung,Teluk Betung Barat,Reguler,4,5,Ontime
854650,277,2023-04-04,POS Indonesia,Semarang,Semarang Tengah,Express,4,1,Ontime
686040,292,2022-08-29,SiCepat,Jakarta,Makasar,Express,3,1,Ontime
889042,197,2023-04-10,POS Indonesia,Surakarta,Jenawi,Express,3,4,Ontime
864668,236,2022-07-24,POS Indonesia,Malang,Lawang,Same Day,1,1,Ontime
610777,119,2023-04-24,POS Indonesia,Semarang,Tugu,Next Day,5,3,Ontime
122283,183,2022-10-09,J&T Express,Tangerang,Karawaci,Express,1,3,Ontime
333793,229,2022-10-08,J&T Express,Pontianak,Pontianak Kota,Express,1,3,Ontime
307736,123,2023-03-24,J&T Express,Depok,Beji,Reguler,3,5,Ontime
117770,206,2022-11-06,J&T Express,Bogor,Cibinong,Reguler,5,5,Ontime
730729,182,2023-03-15,J&T Express,Batam,Batu Aji,Express,2,4,Ontime
946385,259,2023-02-24,JNE,Jakarta,Matraman,Express,4,5,Ontime
468326,159,2022-06-30,SiCepat,Palembang,Seberang Ulu III,Express,3,2,Ontime
948651,258,2022-11-29,Ninja Xpress,Yogyakarta,Danurejan,Next Day,4,1,Ontime
255979,295,2022-09-14,JNE,Tangerang,Benda,Next Day,4,1,Ontime
695210,111,2023-02-12,J&T Express,Medan,Medan Kota,Express,3,3,Ontime
818668,268,2022-12-10,SiCepat,Batam,Sekupang,Same Day,3,4,Ontime
649879,132,2023-05-26,JNE,Bandar Lampung,Teluk Betung Utara,Reguler,3,3,Ontime
888160,285,2022-12-20,SiCepat,Bandar Lampung,Rajabasa,Same Day,3,2,Ontime
83493,208,2023-01-13,J&T Express,Bandung,Cicendo,Reguler,3,5,Ontime
837353,114,2022-07-20,J&T Express,Bekasi,Bekasi Utara,Reguler,4,4,Ontime
316679,181,2023-02-08,J&T Express,Surakarta,Kartasura,Next Day,5,5,Ontime
234996,162,2023-03-30,Ninja Xpress,Surabaya,Bulak,Express,1,2,Ontime
360179,147,2022-08-16,SiCepat,Pontianak,Pontianak Utara,Next Day,1,1,Ontime
212745,213,2022-10-23,Ninja Xpress,Malang,Blimbing,Same Day,5,5,Ontime
660177,162,2023-06-07,POS Indonesia,Bandar Lampung,Bumi Waras,Reguler,4,3,Ontime
172233,172,2022-06-12,JNE,Pontianak,Pontianak Kota,Reguler,4,1,Ontime
258230,227,2022-10-25,POS Indonesia,Bandung,Bandung Wetan,Express,4,5,Ontime
683558,159,2022-10-11,SiCepat,Makassar,Manggala,Express,5,2,Ontime
674395,162,2023-04-07,J&T Express,Denpasar,Kuta,Express,4,2,Ontime
465605,132,2023-04-16,POS Indonesia,Pontianak,Pontianak Timur,Next Day,4,3,Ontime
852408,127,2023-04-13,POS Indonesia,Bandar Lampung,Kemiling,Next Day,2,2,Ontime
595227,234,2022-08-27,SiCepat,Pontianak,Pontianak Selatan,Reguler,1,2,Ontime
950503,131,2023-04-27,J&T Express,Bogor,Citeureup,Same Day,2,2,Ontime
348686,246,2022-12-10,J&T Express,Pontianak,Pontianak Barat,Next Day,2,3,Ontime
574586,234,2022-11-12,SiCepat,Pontianak,Pontianak Timur,Reguler,5,4,Ontime
709727,203,2023-01-17,SiCepat,Pekanbaru,Bukit Raya,Next Day,5,4,Ontime
914137,259,2023-04-20,POS Indonesia,Medan,Medan Selayang,Express,5,3,Ontime
423439,182,2023-01-25,J&T Express,Yogyakarta,Umbulharjo,Express,1,5,Ontime
957693,296,2023-06-01,JNE,Bandar Lampung,Sukarame,Express,5,3,Ontime
422748,238,2022-07-01,SiCepat,Padang,Pauh,Express,1,2,Ontime
954131,238,2023-06-07,J&T Express,Surakarta,Tawangmangu,Next Day,4,4,Ontime
483587,171,2022-11-17,Ninja Xpress,Bogor,Babakan Madang,Next Day,3,3,Ontime
791301,274,2023-05-21,Ninja Xpress,Surakarta,Jatipuro,Same Day,5,3,Ontime
367431,161,2023-02-14,Ninja Xpress,Medan,Medan Maimun,Express,2,3,Ontime
577595,111,2022-11-13,POS Indonesia,Batam,Sagulung,Next Day,5,3,Ontime
682595,178,2022-09-30,JNE,Semarang,Mijen,Same Day,5,3,Ontime
736066,270,2023-04-07,POS Indonesia,Bandung,Panyileukan,Same Day,1,4,Ontime
115898,208,2022-12-16,Ninja Xpress,Tangerang,Legok,Same Day,4,1,Ontime
365600,286,2023-01-12,POS Indonesia,Yogyakarta,Pakualaman,Express,3,2,Ontime
422198,185,2022-07-23,JNE,Bogor,Gunung Putri,Express,4,1,Ontime
486711,257,2022-12-02,SiCepat,Padang,Padang Barat,Express,4,2,Ontime
730381,233,2022-06-13,JNE,Padang,Bungus Teluk Kabung,Reguler,3,4,Ontime
141519,164,2023-02-12,JNE,Bogor,Bogor Utara,Reguler,4,3,Ontime
538340,148,2022-10-13,J&T Express,Makassar,Rappocini,Express,2,5,Ontime
368703,211,2022-11-12,J&T Express,Batam,Sei Beduk,Reguler,4,2,Ontime
818908,139,2022-10-16,Ninja Xpress,Makassar,Ujung Pandang,Express,4,5,Ontime
507165,227,2023-03-24,SiCepat,Depok,Tapos,Next Day,3,5,Ontime
911648,121,2022-12-02,POS Indonesia,Denpasar,Jimbaran,Next Day,2,2,Ontime
879779,167,2022-06-20,POS Indonesia,Bogor,Citeureup,Next Day,2,2,Ontime
820758,255,2022-07-03,POS Indonesia,Depok,Beji,Express,5,4,Ontime
147990,216,2023-02-02,J&T Express,Semarang,Pedurungan,Same Day,5,4,Ontime
209634,212,2023-05-12,POS Indonesia,Denpasar,Padangsambian,Express,2,3,Ontime
154440,282,2022-12-02,SiCepat,Pekanbaru,Pekanbaru Kota,Express,3,3,Ontime
526194,239,2023-02-14,Ninja Xpress,Yogyakarta,Gondomanan,Next Day,1,3,Ontime
643860,248,2022-07-06,SiCepat,Bogor,Cileungsi,Same Day,2,2,Ontime
145932,174,2022-08-08,POS Indonesia,Makassar,Batu,Next Day,2,4,Ontime
521607,213,2022-12-14,J&T Express,Malang,Kedungkandang,Same Day,3,2,Ontime
827534,200,2022-08-29,JNE,Bandar Lampung,Tanjung Senang,Same Day,3,2,Ontime
212311,111,2022-11-23,J&T Express,Surabaya,Simokerto,Reguler,4,1,Ontime
878436,189,2022-08-14,SiCepat,Padang,Padang Barat,Next Day,1,3,Ontime
853183,207,2023-03-20,Ninja Xpress,Depok,Bojongsari,Reguler,1,1,Ontime
49321,206,2022-07-10,Ninja Xpress,Batam,Bulang,Next Day,1,1,Ontime
114597,146,2022-11-19,J&T Express,Medan,Medan Belawan,Next Day,4,1,Ontime
521584,236,2022-09-24,J&T Express,Malang,Pakisaji,Same Day,3,5,Ontime
444422,159,2022-08-04,J&T Express,Batam,Belakang Padang,Express,2,2,Ontime
501619,135,2022-12-26,SiCepat,Semarang,Prajurit Kulon,Same Day,3,4,Ontime
819683,152,2022-11-25,POS Indonesia,Medan,Medan Petisah,Express,4,3,Ontime
931604,194,2022-11-21,POS Indonesia,Depok,Cilodong,Next Day,2,2,Ontime
949922,269,2023-05-19,Ninja Xpress,Depok,Sukmajaya,Next Day,5,5,Ontime
353656,211,2022-10-21,J&T Express,Medan,Medan Baru,Same Day,5,5,Ontime
195117,112,2022-08-13,J&T Express,Jakarta,Sawah Besar,Express,5,3,Ontime
44831,197,2022-11-12,POS Indonesia,Surakarta,Kebakkramat,Next Day,4,4,Ontime
983075,111,2023-04-10,JNE,Pekanbaru,Senapelan,Reguler,5,3,Ontime
751970,239,2023-04-06,SiCepat,Yogyakarta,Ngampilan,Reguler,4,3,Ontime
733197,163,2022-06-15,J&T Express,Jakarta,Senen,Next Day,4,1,Ontime
652081,265,2022-08-17,SiCepat,Denpasar,Denpasar Tengah,Reguler,5,5,Ontime
160097,295,2022-10-08,POS Indonesia,Bandung,Cibeunying Kidul,Reguler,3,4,Ontime
76864,249,2023-05-29,JNE,Depok,Cipayung,Next Day,4,1,Ontime
958265,265,2023-01-02,Ninja Xpress,Depok,Cinere,Next Day,2,3,Ontime
334116,293,2022-10-25,JNE,Semarang,Semarang Selatan,Reguler,1,4,Ontime
661586,240,2022-11-06,SiCepat,Tangerang,Benda,Next Day,5,5,Ontime
465723,271,2022-12-09,J&T Express,Surabaya,Mulyorejo,Same Day,4,5,Ontime
985790,289,2023-05-07,JNE,Yogyakarta,Prawirotaman,Next Day,4,1,Ontime
104436,144,2022-09-23,Ninja Xpress,Padang,Kuranji,Same Day,2,1,Ontime
362620,273,2022-11-17,Ninja Xpress,Malang,Lawang,Next Day,4,5,Ontime
357592,164,2023-04-10,SiCepat,Palembang,Seberang Ulu II,Reguler,3,4,Ontime
564504,178,2022-12-10,JNE,Batam,Lubuk Baja,Next Day,1,4,Ontime
3371,190,2022-06-26,J&T Express,Surabaya,Tegalsari,Next Day,3,3,Ontime
662969,174,2022-08-09,JNE,Depok,Beji,Next Day,3,1,Ontime
720791,152,2023-01-06,Ninja Xpress,Jakarta,Cipayung,Express,1,4,Ontime
995072,208,2022-09-22,JNE,Pontianak,Pontianak Kota,Express,1,4,Ontime
558926,270,2022-11-24,Ninja Xpress,Bogor,Gunung Putri,Reguler,5,5,Ontime
199275,185,2022-09-02,POS Indonesia,Bekasi,Bekasi Selatan,Express,1,4,Ontime
42470,237,2022-07-16,SiCepat,Yogyakarta,Wirobrajan,Same Day,1,2,Ontime
832005,256,2022-11-12,POS Indonesia,Batam,Belakang Padang,Same Day,3,4,Ontime
554686,240,2023-03-29,Ninja Xpress,Tangerang,Legok,Reguler,1,3,Ontime
109696,151,2023-01-14,SiCepat,Surabaya,Gubeng,Express,4,1,Ontime
279131,191,2022-06-15,JNE,Surabaya,Wonokromo,Same Day,2,3,Ontime
297599,128,2022-09-10,POS Indonesia,Batam,Galang,Same Day,1,2,Ontime
88722,191,2023-04-28,J&T Express,Makassar,Makassar Timur,Same Day,3,5,Ontime
716364,224,2022-08-11,J&T Express,Padang,Pauh,Express,1,1,Ontime
671428,155,2022-11-30,SiCepat,Depok,Cilodong,Next Day,2,1,Ontime
90596,127,2023-01-06,POS Indonesia,Bogor,Bogor Tengah,Reguler,3,3,Ontime
260208,300,2023-04-08,SiCepat,Surabaya,Benowo,Express,4,1,Ontime
656452,126,2022-09-30,J&T Express,Padang,Nanggalo,Reguler,3,3,Ontime
49608,278,2023-02-18,J&T Express,Jakarta,Menteng,Reguler,5,2,Ontime
123560,209,2022-10-13,Ninja Xpress,Medan,Medan Marelan,Same Day,5,3,Ontime
801543,162,2023-02-14,Ninja Xpress,Palembang,Sukabangun,Reguler,4,4,Ontime
169691,223,2022-09-26,JNE,Yogyakarta,Jetis,Same Day,4,4,Ontime
53494,159,2023-05-16,SiCepat,Padang,Padang Barat,Express,4,5,Ontime
351884,220,2023-03-15,JNE,Malang,Klojen,Express,5,4,Ontime
291225,291,2022-07-06,J&T Express,Jakarta,Pasar Rebo,Next Day,1,4,Ontime
992107,175,2022-08-29,Ninja Xpress,Bogor,Tanah Sereal,Next Day,3,1,Ontime
168580,264,2023-04-25,J&T Express,Semarang,Tugu,Same Day,4,4,Ontime
544287,235,2022-07-04,J&T Express,Surakarta,Laweyan,Express,2,5,Ontime
443271,244,2023-06-11,SiCepat,Pontianak,Pontianak Kota,Next Day,1,4,Ontime
641033,294,2023-03-16,SiCepat,Batam,Sagulung,Reguler,3,1,Ontime
782446,252,2023-05-11,J&T Express,Bogor,Dramaga,Next Day,5,1,Ontime
150099,137,2022-07-15,J&T Express,Batam,Sekupang,Same Day,4,2,Ontime
941460,194,2022-09-01,Ninja Xpress,Yogyakarta,Sewon,Next Day,2,5,Ontime
460244,227,2023-02-03,J&T Express,Bekasi,Bekasi Selatan,Reguler,4,3,Ontime
384936,236,2023-03-19,Ninja Xpress,Batam,Sei Beduk,Express,2,1,Ontime
651607,205,2022-08-28,J&T Express,Malang,Tumpang,Next Day,3,4,Ontime
520285,204,2022-10-28,JNE,Bekasi,Bekasi Selatan,Reguler,5,4,Ontime
757336,282,2022-11-13,SiCepat,Bogor,Tanah Sereal,Next Day,4,1,Ontime
455972,206,2023-05-08,JNE,Surabaya,Semampir,Reguler,1,3,Ontime
193925,215,2023-01-15,SiCepat,Batam,Bulang,Express,2,1,Ontime
835373,194,2022-10-17,SiCepat,Surakarta,Jatipuro,Same Day,1,4,Ontime
757142,213,2022-12-05,POS Indonesia,Surakarta,Jenawi,Express,2,3,Ontime
586961,266,2022-12-29,J&T Express,Denpasar,Kedonganan,Express,5,3,Ontime
178537,291,2022-07-08,SiCepat,Padang,Bungus Teluk Kabung,Same Day,3,4,Ontime
743121,275,2023-01-06,J&T Express,Tangerang,Karawaci,Express,2,2,Ontime
263556,227,2023-05-25,Ninja Xpress,Bandung,Cidadap,Next Day,5,4,Ontime
216726,189,2023-05-30,Ninja Xpress,Tangerang,Serpong Utara,Next Day,5,3,Ontime
172089,117,2022-12-10,SiCepat,Malang,Tumpang,Same Day,1,5,Ontime
721673,111,2022-09-09,J&T Express,Bekasi,Bekasi Selatan,Same Day,3,3,Ontime
589298,169,2022-10-16,J&T Express,Batam,Sei Beduk,Reguler,3,1,Ontime
967127,288,2022-08-03,POS Indonesia,Malang,Turen,Next Day,5,4,Ontime
863450,148,2022-08-26,J&T Express,Bekasi,Bekasi Barat,Next Day,3,1,Ontime
517941,156,2023-03-15,SiCepat,Palembang,Seberang Ulu III,Express,4,4,Ontime
177799,221,2022-07-12,SiCepat,Semarang,Gajahmungkur,Next Day,1,3,Ontime
818514,218,2023-06-11,POS Indonesia,Bekasi,Rawalumbu,Reguler,5,4,Ontime
829921,236,2022-09-28,SiCepat,Depok,Cilodong,Next Day,2,5,Ontime
93471,132,2023-04-03,POS Indonesia,Bandar Lampung,Rajabasa,Reguler,5,1,Ontime
957949,128,2023-04-15,POS Indonesia,Bogor,Cigombong,Next Day,2,3,Ontime
922675,123,2022-12-05,J&T Express,Bogor,Bogor Utara,Express,5,3,Ontime
694245,131,2022-07-25,Ninja Xpress,Bandung,Rancasari,Reguler,5,4,Ontime
802930,272,2022-07-07,Ninja Xpress,Padang,Padang Timur,Next Day,1,5,Ontime
975188,169,2022-07-16,POS Indonesia,Denpasar,Tuban,Express,4,2,Ontime
203010,133,2023-05-01,SiCepat,Depok,Cipayung,Express,3,3,Ontime
793396,227,2023-06-06,POS Indonesia,Surabaya,Kenjeran,Reguler,1,2,Ontime
282053,226,2022-10-19,POS Indonesia,Palembang,Kemuning,Reguler,3,5,Ontime
571892,169,2022-07-11,J&T Express,Makassar,Makassar Barat,Next Day,5,2,Ontime
946825,236,2022-09-17,Ninja Xpress,Makassar,Biringkanaya,Next Day,4,1,Ontime
980698,239,2023-05-08,J&T Express,Denpasar,Padangsambian Klod,Same Day,4,3,Ontime
68836,164,2023-03-25,Ninja Xpress,Bandar Lampung,Sukabumi,Next Day,5,2,Ontime
98084,274,2023-03-31,JNE,Jakarta,Makasar,Next Day,1,3,Ontime
755371,248,2022-08-07,J&T Express,Makassar,Makassar Barat,Express,2,1,Ontime
868156,172,2022-12-27,J&T Express,Depok,Sukmajaya,Express,4,1,Ontime
36795,166,2023-01-07,Ninja Xpress,Yogyakarta,Kraton,Reguler,1,5,Ontime
354861,142,2022-06-17,J&T Express,Palembang,Ilir Barat II,Same Day,1,4,Ontime
866774,226,2022-07-30,JNE,Makassar,Panakkukang,Reguler,1,5,Ontime
930053,236,2023-01-12,POS Indonesia,Makassar,Tamalanrea,Same Day,2,1,Ontime
669056,198,2023-02-23,SiCepat,Batam,Sagulung,Express,4,5,Ontime
101089,179,2023-01-03,J&T Express,Denpasar,Kerobokan,Next Day,2,1,Ontime
145737,179,2022-10-17,POS Indonesia,Makassar,Ujung Tanah,Reguler,5,2,Ontime
457807,181,2022-11-21,SiCepat,Denpasar,Pecatu,Next Day,1,3,Ontime
865560,141,2023-03-30,SiCepat,Batam,Sekupang,Same Day,2,5,Ontime
878715,192,2023-03-03,POS Indonesia,Pontianak,Pontianak Kota,Same Day,4,3,Ontime
473723,153,2023-04-27,POS Indonesia,Bogor,Ciawi,Same Day,4,4,Ontime
932040,166,2022-09-26,POS Indonesia,Yogyakarta,Terban,Next Day,3,3,Ontime
788122,283,2022-12-26,JNE,Padang,Bungus Teluk Kabung,Express,5,1,Ontime
272762,298,2023-01-11,Ninja Xpress,Surakarta,Ngargoyoso,Same Day,1,3,Ontime
67358,244,2023-05-09,Ninja Xpress,Palembang,Seberang Ulu III,Next Day,1,2,Ontime
725136,222,2023-05-09,Ninja Xpress,Malang,Tumpang,Next Day,4,4,Ontime
738805,185,2023-02-04,JNE,Bandar Lampung,Teluk Betung Barat,Same Day,3,3,Ontime
270146,125,2023-04-14,POS Indonesia,Malang,Turen,Reguler,3,4,Ontime
603706,241,2023-02-02,Ninja Xpress,Pontianak,Pontianak Kota,Same Day,5,5,Ontime
360000,241,2023-01-09,JNE,Tangerang,Kronjo,Next Day,4,4,Ontime
305244,210,2022-10-12,Ninja Xpress,Pekanbaru,Rumbai,Express,2,2,Ontime
499947,261,2022-09-09,Ninja Xpress,Surabaya,Pabean Cantian,Express,1,2,Ontime
257862,266,2022-08-31,Ninja Xpress,Semarang,Genuk,Reguler,2,2,Ontime
72136,300,2023-01-30,POS Indonesia,Makassar,Ujung Pandang,Same Day,4,2,Ontime
113386,225,2023-02-16,JNE,Bandung,Bandung Wetan,Express,4,5,Ontime
924923,282,2022-06-14,JNE,Bekasi,Pondok Melati,Express,1,5,Ontime
87872,179,2023-06-10,SiCepat,Semarang,Semarang Utara,Next Day,2,1,Ontime
633264,124,2022-12-11,POS Indonesia,Bandung,Bojongloa Kaler,Reguler,2,2,Ontime
227911,188,2022-10-18,JNE,Denpasar,Tuban,Next Day,5,3,Ontime
849860,147,2023-02-05,Ninja Xpress,Yogyakarta,Keparakan,Express,5,2,Ontime
783319,144,2022-10-10,J&T Express,Medan,Medan Labuhan,Same Day,2,5,Ontime
210146,208,2023-04-27,Ninja Xpress,Semarang,Tugu,Same Day,1,3,Ontime
265784,292,2022-07-21,JNE,Padang,Padang Timur,Same Day,3,4,Ontime
91629,212,2022-08-16,J&T Express,Depok,Tapos,Same Day,4,4,Ontime
